County,Region,geoid,Typical Afternoon Temperature in deg F,Tree Canopy %,Total Population,Population Age < 5,Population Age > 65
Wayne County,Detroit,26163553000,82.9718960846494,0.482704402515724,1006,20,124
Wayne County,Detroit,26163553100,83.0199354041217,4.03021824286513,1665,110,343
Wayne County,Detroit,26163553200,82.8090030134977,4.9103282626101,661,61,109
Wayne County,Detroit,26163553300,82.7514579291587,2.47079236552921,1108,93,114
Wayne County,Detroit,26163553400,83.3672858505631,1.29860228716645,2598,251,707
Wayne County,Detroit,26163553600,82.4826618645325,2.8666471277843,2272,75,436
Wayne County,Detroit,26163553800,82.4914514527375,3.96982555398398,1557,76,249
Wayne County,Detroit,26163985000,82.7507430999935,0.112044817927171,0,0,0
Wayne County,Detroit,26163985100,82.9808779684852,0.0915682967959528,200,0,0
Wayne County,Detroit,26163985200,83.2502359408352,0.117267781583719,0,0,0
Wayne County,Detroit,26163985300,82.4480247042715,0.782666666666667,233,0,0
Wayne County,Detroit,26163985500,81.7276225219687,15.0895602913407,0,0,0
Wayne County,Detroit,26163985900,82.8777954775649,0.0071033938437253,0,0,0
El Paso County,ElPaso,48141000101,104.557594629696,0.058773017841809,7291,290,1269
El Paso County,ElPaso,48141000106,104.801683112669,0.0029549372075843,5897,213,858
El Paso County,ElPaso,48141000107,104.79601281323,0.0119394292370413,5161,425,720
El Paso County,ElPaso,48141000108,104.360085931366,0.213619886069394,2558,160,260
El Paso County,ElPaso,48141000109,104.900709743163,0.0025075225677031,3872,344,496
El Paso County,ElPaso,48141000110,104.720090664037,0.0,3995,228,502
El Paso County,ElPaso,48141000111,104.697888995843,0.0,2715,236,510
El Paso County,ElPaso,48141000112,104.527341153659,0.0195519348268839,4350,206,700
El Paso County,ElPaso,48141000204,104.683751054654,0.0261039277872652,5771,469,676
El Paso County,ElPaso,48141000205,104.755853419606,0.0065530799475753,4411,521,635
El Paso County,ElPaso,48141000206,104.506013877278,0.0044692737430167,4624,247,793
El Paso County,ElPaso,48141000207,104.832487746647,0.139171758316361,4750,442,498
El Paso County,ElPaso,48141000208,103.571474201243,0.117154174283973,4253,444,393
El Paso County,ElPaso,48141000301,104.394183582334,0.0177918596149159,5692,407,833
El Paso County,ElPaso,48141000302,104.175762089576,0.0072881870634679,5824,651,881
El Paso County,ElPaso,48141000403,104.082600119925,0.0162062615101289,3391,276,345
El Paso County,ElPaso,48141000404,104.31553208101,0.0058760683760683,3675,560,286
El Paso County,ElPaso,48141000600,104.062554478298,0.005837912087912,4762,480,793
El Paso County,ElPaso,48141000800,103.960175215706,0.0,5544,316,765
El Paso County,ElPaso,48141001001,103.964641749411,0.0,3097,235,615
El Paso County,ElPaso,48141001002,104.045014184029,0.0,3808,117,623
El Paso County,ElPaso,48141001104,104.730520403746,0.0221490950512593,8387,433,933
El Paso County,ElPaso,48141001107,104.242416506428,0.0288207834381977,6770,413,1030
El Paso County,ElPaso,48141001109,102.248706403606,0.105698529411765,5064,479,1072
El Paso County,ElPaso,48141001110,103.971071720044,0.0207107041639416,5217,323,787
El Paso County,ElPaso,48141001111,104.691245510449,0.0469541029207232,4801,206,367
El Paso County,ElPaso,48141001112,104.340379670984,0.0,4249,166,739
El Paso County,ElPaso,48141001113,104.206268770176,0.0297477904720845,6815,614,848
El Paso County,ElPaso,48141001114,104.798445635694,0.0807528840315724,5158,360,649
El Paso County,ElPaso,48141001115,104.595659221659,0.0576569208750767,4129,492,309
El Paso County,ElPaso,48141001201,105.254121066997,0.009054895302773,4495,461,500
El Paso County,ElPaso,48141001202,105.222110347479,0.0035828025477707,4697,212,579
El Paso County,ElPaso,48141001203,104.755363064386,0.048609637019741,709,33,99
El Paso County,ElPaso,48141001301,102.42498714672,0.34736355226642,4052,275,661
El Paso County,ElPaso,48141001302,102.067171789732,0.425697743467933,6795,413,1191
El Paso County,ElPaso,48141001501,104.421852801294,0.0148825928784037,5712,234,859
El Paso County,ElPaso,48141001502,104.249435778151,0.0245443499392466,2295,125,392
El Paso County,ElPaso,48141001600,104.852143300142,0.0083516483516483,4013,26,773
El Paso County,ElPaso,48141001700,104.80316263572,0.0,1322,19,84
El Paso County,ElPaso,48141002100,105.267445867712,0.0,1937,38,422
El Paso County,ElPaso,48141002201,104.163472306878,0.016142735768904,3385,148,807
El Paso County,ElPaso,48141002202,104.630232967139,0.0,4079,322,681
El Paso County,ElPaso,48141002300,104.491691510733,0.0,4115,159,732
El Paso County,ElPaso,48141002400,104.332341417882,0.0622307324078507,2993,147,511
El Paso County,ElPaso,48141002500,104.732504549996,0.036185707783341,5347,19,1094
El Paso County,ElPaso,48141002600,104.885715303171,0.0187776141384389,2776,176,599
El Paso County,ElPaso,48141002900,104.514722303678,0.0,1355,121,320
El Paso County,ElPaso,48141003000,104.842773606057,0.0975903614457829,3274,161,704
El Paso County,ElPaso,48141003100,105.00952039046,0.0860310421286031,3050,129,762
El Paso County,ElPaso,48141003200,104.86418991761,0.0,2454,103,512
El Paso County,ElPaso,48141003300,104.708459614964,0.0108466405543839,5433,347,1113
El Paso County,ElPaso,48141003402,104.828939593183,0.0180296200901482,5700,270,820
El Paso County,ElPaso,48141003403,104.656860428138,0.0127729707457767,6118,996,868
El Paso County,ElPaso,48141003404,103.843307905924,0.0254263093788063,6046,353,1063
El Paso County,ElPaso,48141003501,104.596301187729,0.0792976099226535,3442,239,642
El Paso County,ElPaso,48141003502,104.650155034861,0.17526302283808,4184,437,631
El Paso County,ElPaso,48141003601,104.627190580713,0.122666666666667,4112,288,767
El Paso County,ElPaso,48141003602,104.175027774098,0.205700123915738,2588,225,476
El Paso County,ElPaso,48141003701,104.764355593955,0.0860215053763445,4665,366,1039
El Paso County,ElPaso,48141003702,104.73478956488,0.0384150030248034,4165,156,873
El Paso County,ElPaso,48141003801,104.74934309091,0.120418848167539,5072,258,1207
El Paso County,ElPaso,48141003803,104.723752762334,0.171450151057402,3068,193,622
El Paso County,ElPaso,48141003804,104.957004794586,0.084839542604205,3963,245,569
El Paso County,ElPaso,48141003901,104.849250752513,0.0477826358525922,3758,199,598
El Paso County,ElPaso,48141003902,104.634118860432,0.0119775116108531,2511,136,421
El Paso County,ElPaso,48141003903,104.633858547472,0.109097127222982,5807,348,1137
El Paso County,ElPaso,48141004003,104.650780752325,0.0154324990273635,8116,641,1027
El Paso County,ElPaso,48141004004,104.694064437723,0.022380669439493,5374,376,1055
El Paso County,ElPaso,48141004103,104.708531448914,0.0341479745564111,7347,653,1020
El Paso County,ElPaso,48141004104,104.696737623929,0.0483768300445576,6417,385,1183
El Paso County,ElPaso,48141004105,104.621086859556,0.0163111668757842,3118,174,869
El Paso County,ElPaso,48141004106,104.707942086458,0.0348130841121496,5106,237,854
El Paso County,ElPaso,48141004107,104.911441658072,0.0090909090909091,1593,62,301
El Paso County,ElPaso,48141004201,104.420157911632,0.0,5535,361,1176
El Paso County,ElPaso,48141004202,104.582493492009,0.0036068530207394,5366,371,967
El Paso County,ElPaso,48141004303,104.240834563396,0.0057773109243697,5979,467,1049
El Paso County,ElPaso,48141004307,104.461758873356,0.0444746993419561,5904,290,1307
El Paso County,ElPaso,48141004309,104.698842704207,0.0017944116893104,5073,307,701
El Paso County,ElPaso,48141004310,104.350669071359,0.0013400335008375,5273,286,737
El Paso County,ElPaso,48141004311,104.483631261053,0.0626373626373627,4141,269,658
El Paso County,ElPaso,48141004312,104.144463348535,0.0026937422295897,4685,163,960
El Paso County,ElPaso,48141004313,104.545355438715,0.0587976216692361,3430,253,537
El Paso County,ElPaso,48141004314,104.756848078707,0.0,4896,251,525
El Paso County,ElPaso,48141004316,104.699900219529,0.0108639420589757,6268,389,605
El Paso County,ElPaso,48141004317,104.879877197751,0.0275944811037792,4281,363,337
El Paso County,ElPaso,48141004318,104.078157848558,0.0017148456638902,3762,165,854
El Paso County,ElPaso,48141004319,104.734710116752,0.0298651252408479,5845,396,606
El Paso County,ElPaso,48141004320,104.59884345656,0.0360138135175137,3260,136,226
El Paso County,ElPaso,48141010303,104.567818820741,0.0464190981432361,3914,191,835
El Paso County,ElPaso,48141010307,104.22778139218,0.0415177343964807,6332,313,1145
El Paso County,ElPaso,48141010311,104.20044713193,0.0026431718061674,6981,435,832
El Paso County,ElPaso,48141010312,104.562930028486,0.0204865556978233,3749,176,689
El Paso County,ElPaso,48141010316,104.415796563596,0.0148148148148149,4019,223,670
El Paso County,ElPaso,48141010317,104.984927151344,0.0,4197,294,607
El Paso County,ElPaso,48141010322,104.250132949323,0.0035799522673031,4879,319,308
El Paso County,ElPaso,48141010323,104.737243462497,0.0095554632322393,4363,204,282
El Paso County,ElPaso,48141010324,104.946662934948,0.0,7950,400,808
El Paso County,ElPaso,48141010325,104.414249505829,0.44235294117647,9200,1064,689
El Paso County,ElPaso,48141010326,105.104809004002,0.0160305343511451,5126,208,760
El Paso County,ElPaso,48141010327,105.212288593232,0.0,4106,349,296
El Paso County,ElPaso,48141010328,104.315622857411,0.0331479421579533,4601,205,267
El Paso County,ElPaso,48141010329,104.077424011869,0.385402455661664,6083,346,256
El Paso County,ElPaso,48141010330,104.187948071648,0.0524037025977905,11496,1115,390
El Paso County,ElPaso,48141010331,104.016960817498,0.30740563784042,11948,1170,509
El Paso County,ElPaso,48141010336,104.509972220047,0.0564475664826894,6374,345,423
El Paso County,ElPaso,48141010337,104.700169235584,0.0138052208835342,7252,344,479
El Paso County,ElPaso,48141010338,104.684437477397,0.0091750841750841,7110,214,468
El Paso County,ElPaso,48141010341,103.779155355839,3.06036493573095,41538,5504,1599
El Paso County,ElPaso,48141010600,104.129937550575,0.0950941187944991,5598,1165,23
Honolulu County,Honolulu,15003000106,86.1896059714304,21.447417609444,7856,379,1950
Honolulu County,Honolulu,15003000107,86.9445117444865,7.96557514693533,2718,262,582
Honolulu County,Honolulu,15003000108,87.1990099964952,0.0,2930,158,673
Honolulu County,Honolulu,15003000110,88.2035125921061,0.0852512916862377,4064,234,956
Honolulu County,Honolulu,15003000111,87.3140190241317,3.39012738853503,4399,245,1047
Honolulu County,Honolulu,15003000112,87.606604813449,0.279048063462435,5540,182,1484
Honolulu County,Honolulu,15003000114,87.2465595002076,0.0,1559,190,405
Honolulu County,Honolulu,15003000302,86.5132976970882,4.88977635782748,2954,240,803
Honolulu County,Honolulu,15003000402,86.6431815552605,4.42591636551369,3633,171,1003
Honolulu County,Honolulu,15003000500,88.0177299370198,0.0,3697,53,993
Honolulu County,Honolulu,15003000600,88.6173975597311,0.0294858870967742,1456,38,364
Honolulu County,Honolulu,15003000700,88.8936158574875,0.0,3132,92,800
Honolulu County,Honolulu,15003000800,88.8934706866494,0.0,3459,86,922
Honolulu County,Honolulu,15003000901,87.8637855688545,0.602587800369686,2539,96,1029
Honolulu County,Honolulu,15003000902,87.1842673448458,1.85018334206391,4291,191,1243
Honolulu County,Honolulu,15003000903,88.6827986675385,0.0,3058,106,723
Honolulu County,Honolulu,15003001100,84.6019109789152,3.03561387066541,3696,121,544
Honolulu County,Honolulu,15003001201,89.1776353901831,0.0,3184,148,693
Honolulu County,Honolulu,15003001202,88.5225491730414,0.0,2923,86,697
Honolulu County,Honolulu,15003001300,89.3671012696588,0.0,4175,109,982
Honolulu County,Honolulu,15003001400,89.7373010510032,0.0,2751,112,588
Honolulu County,Honolulu,15003001500,89.6839408105993,0.0,3586,83,780
Honolulu County,Honolulu,15003001600,88.7920058656238,0.0,3584,161,684
Honolulu County,Honolulu,15003001700,87.8388452345842,0.496062992125984,1759,122,432
Honolulu County,Honolulu,15003001801,87.9843953721547,0.0,922,38,236
Honolulu County,Honolulu,15003001803,88.5480092747173,0.0,2596,85,581
Honolulu County,Honolulu,15003001804,87.9882540252727,0.0,1380,17,292
Honolulu County,Honolulu,15003001901,88.7109167126371,0.0,214,0,82
Honolulu County,Honolulu,15003001903,87.8178367532178,0.0,2848,83,693
Honolulu County,Honolulu,15003001904,88.3102205960755,0.0,3405,131,764
Honolulu County,Honolulu,15003002003,88.5139381345026,0.0,1735,78,320
Honolulu County,Honolulu,15003002004,88.61322854749,0.0,1153,28,196
Honolulu County,Honolulu,15003002005,87.6766077085982,0.0,1866,51,220
Honolulu County,Honolulu,15003002006,88.1510131328348,0.0,1782,67,317
Honolulu County,Honolulu,15003002100,88.1555972284016,0.0,3799,249,615
Honolulu County,Honolulu,15003002201,88.8228609220336,0.0,3722,131,694
Honolulu County,Honolulu,15003002202,88.2248405753793,0.0,3492,112,671
Honolulu County,Honolulu,15003002300,88.7780262438822,0.0,5897,334,654
Honolulu County,Honolulu,15003002401,88.4309172872389,0.0,3343,140,401
Honolulu County,Honolulu,15003002402,88.5808951560029,0.0,3000,91,534
Honolulu County,Honolulu,15003002500,88.50532951355,0.0,3509,108,698
Honolulu County,Honolulu,15003002600,88.9298771030493,0.0,4236,123,846
Honolulu County,Honolulu,15003002701,87.8838984899181,0.145077720207253,5575,77,243
Honolulu County,Honolulu,15003002702,88.1935148002384,0.0839002267573696,5009,224,1029
Honolulu County,Honolulu,15003002800,87.1602480134211,15.2101351351351,3784,140,924
Honolulu County,Honolulu,15003002900,86.4708322836217,14.4627062706271,2415,203,425
Honolulu County,Honolulu,15003003000,86.1191709125962,2.28474399164055,4785,194,1297
Honolulu County,Honolulu,15003003200,84.5385548487327,58.4240569395018,743,41,329
Honolulu County,Honolulu,15003003300,86.8774739450432,2.82901554404145,1315,56,369
Honolulu County,Honolulu,15003003403,88.4924400701058,0.0,5614,275,1232
Honolulu County,Honolulu,15003003404,88.4485845896154,0.0,4872,351,984
Honolulu County,Honolulu,15003003405,88.0745981370021,0.0,3470,174,707
Honolulu County,Honolulu,15003003406,88.9874588975875,0.0,5795,295,969
Honolulu County,Honolulu,15003003407,88.074904323202,1.89808917197452,898,0,548
Honolulu County,Honolulu,15003003501,89.0967114117419,0.0,2348,118,621
Honolulu County,Honolulu,15003003502,88.8759344745516,0.0,3869,123,1098
Honolulu County,Honolulu,15003003601,88.5331873519377,0.0,3800,54,841
Honolulu County,Honolulu,15003003603,88.2948354337707,0.0,2854,91,882
Honolulu County,Honolulu,15003003604,88.2711312211342,0.0,2238,42,554
Honolulu County,Honolulu,15003003700,89.0071496880886,0.0408525754884547,7159,528,1386
Honolulu County,Honolulu,15003003800,89.1525575929617,0.0,6994,558,1242
Honolulu County,Honolulu,15003003900,89.0428681187343,0.0865533230293664,283,0,163
Honolulu County,Honolulu,15003004000,88.5052207782816,0.0,1265,28,328
Honolulu County,Honolulu,15003004100,88.4137818171594,0.390552995391705,4322,184,727
Honolulu County,Honolulu,15003004200,87.6588521130904,1.39339339339339,3267,176,768
Honolulu County,Honolulu,15003004300,88.3705118355879,0.0690462258630779,5610,171,876
Honolulu County,Honolulu,15003004400,86.1647213402393,52.3192195931923,5275,329,1159
Honolulu County,Honolulu,15003004700,87.3212230371242,1.07984581497798,5076,373,1391
Honolulu County,Honolulu,15003004800,87.8764720529905,36.6414758835297,7272,405,1199
Honolulu County,Honolulu,15003004900,88.8698619387737,0.0,3766,235,850
Honolulu County,Honolulu,15003005000,88.3979731610407,1.91619318181818,4394,59,1287
Honolulu County,Honolulu,15003005100,87.7169107620746,7.57438016528926,2896,76,752
Honolulu County,Honolulu,15003005200,89.0727406592143,0.0,2386,12,603
Honolulu County,Honolulu,15003005300,88.6521841641278,0.241758241758242,3952,106,1005
Honolulu County,Honolulu,15003005400,88.6090023711235,0.0,1681,214,172
Honolulu County,Honolulu,15003005500,88.7553105790211,0.0,2115,65,293
Honolulu County,Honolulu,15003005600,88.9654354112186,0.0,6852,422,1454
Honolulu County,Honolulu,15003005700,89.088038527376,0.0,2640,138,469
Honolulu County,Honolulu,15003005800,88.8107157099275,0.0,3081,55,668
Honolulu County,Honolulu,15003005900,89.1835825393642,0.119419237749546,3531,75,327
Honolulu County,Honolulu,15003006000,88.609787310124,0.0,6470,308,1058
Honolulu County,Honolulu,15003006100,89.1583726624663,0.0,4189,210,664
Honolulu County,Honolulu,15003006201,88.5338287591061,0.0,6423,474,935
Honolulu County,Honolulu,15003006202,88.7701620846368,0.442477876106195,1444,198,90
Honolulu County,Honolulu,15003006301,87.5873549721264,0.993076162215628,4388,143,828
Honolulu County,Honolulu,15003006302,87.0372902645497,12.2818396226415,2954,165,429
Honolulu County,Honolulu,15003006401,88.3691022648308,0.875968992248062,2285,208,252
Honolulu County,Honolulu,15003006402,86.6607878119858,57.396319018405,6709,248,1391
Honolulu County,Honolulu,15003006702,88.6703243002986,0.0862385321100917,2689,317,379
Honolulu County,Honolulu,15003006802,89.3051260429635,0.0,8329,586,1573
Honolulu County,Honolulu,15003006804,88.4078340127092,0.0,5607,924,95
Honolulu County,Honolulu,15003006805,88.6946394034348,0.24430709173715,6240,355,1378
Honolulu County,Honolulu,15003006806,88.6987721726273,0.0,1877,140,668
Honolulu County,Honolulu,15003006808,88.1511084015742,0.0,4786,214,774
Honolulu County,Honolulu,15003006809,89.1369656361034,0.0,5381,434,696
Honolulu County,Honolulu,15003006900,89.6442020529907,0.0384884534639609,4102,648,30
Honolulu County,Honolulu,15003007000,88.9185202241204,0.0413513513513514,4427,777,0
Honolulu County,Honolulu,15003007100,88.5891782590852,0.0925578486554097,3359,457,1
Honolulu County,Honolulu,15003007302,88.3431569678583,1.02829403606103,5595,1024,26
Honolulu County,Honolulu,15003007303,88.6868144292161,0.197810866778424,433,0,0
Honolulu County,Honolulu,15003007400,88.3044760448601,0.881103122652646,5274,406,58
Honolulu County,Honolulu,15003007503,88.489775819617,4.69654950016121,5084,187,1087
Honolulu County,Honolulu,15003007504,88.9541856867797,0.0,3299,227,482
Honolulu County,Honolulu,15003007505,89.0065610758087,1.89483839845634,5930,353,1190
Honolulu County,Honolulu,15003007506,89.0838899433646,2.28033472803347,986,186,6
Honolulu County,Honolulu,15003007701,88.3023091351002,0.0514390691977955,4074,447,739
Honolulu County,Honolulu,15003007804,88.334048274502,0.0,2217,99,606
Honolulu County,Honolulu,15003007805,88.8195377784367,0.817679558011051,4912,221,901
Honolulu County,Honolulu,15003007807,89.0632679750676,0.0,5605,426,657
Honolulu County,Honolulu,15003007808,88.625269602071,1.36935028248588,3786,338,574
Honolulu County,Honolulu,15003007809,88.089554676039,20.4528539892779,3070,120,825
Honolulu County,Honolulu,15003008001,88.4965656663086,0.589147286821705,2412,133,744
Honolulu County,Honolulu,15003008002,90.1172334385516,0.0721841941505912,3043,154,746
Honolulu County,Honolulu,15003008003,89.4298456848294,0.534685165421558,4235,482,526
Honolulu County,Honolulu,15003008006,88.6653305629155,4.3928035982009,4395,218,1532
Honolulu County,Honolulu,15003008007,86.8978010548698,0.0,5635,209,1837
Honolulu County,Honolulu,15003008301,88.3714583058181,2.86107511274687,5013,583,218
Honolulu County,Honolulu,15003008302,88.1510021100513,0.132420091324201,6541,432,1021
Honolulu County,Honolulu,15003008402,88.4933084568287,0.0,7938,538,1216
Honolulu County,Honolulu,15003008405,88.5208468285194,0.0,4632,326,344
Honolulu County,Honolulu,15003008406,88.7706282391354,0.0,7073,572,410
Honolulu County,Honolulu,15003008407,89.7966438307042,0.0,4283,322,303
Honolulu County,Honolulu,15003008408,88.464491922076,0.22076923076923,8870,925,743
Honolulu County,Honolulu,15003008410,89.1545165607382,0.128679562657696,5060,448,486
Honolulu County,Honolulu,15003008411,88.5354028880262,0.279322853688029,3316,254,324
Honolulu County,Honolulu,15003008412,88.4190036225379,0.0,7396,725,838
Honolulu County,Honolulu,15003008502,88.4923999311493,1.02943372499705,2491,161,198
Honolulu County,Honolulu,15003008606,88.4782177050126,0.0064094179202092,11489,774,1202
Honolulu County,Honolulu,15003008609,88.4814146328078,0.225404026084491,1941,73,278
Honolulu County,Honolulu,15003008610,88.275997239876,0.295123726346435,1020,132,205
Honolulu County,Honolulu,15003008611,89.1694105368658,0.233174791914388,27,6,5
Honolulu County,Honolulu,15003008613,87.3473355603708,0.0,1069,92,129
Honolulu County,Honolulu,15003008617,88.1515913929046,0.349344135802468,10122,693,2174
Honolulu County,Honolulu,15003008622,87.9233659920447,0.0,4020,350,645
Honolulu County,Honolulu,15003008701,88.7204531862482,0.595421952564811,8340,552,1724
Honolulu County,Honolulu,15003008702,89.4781087019858,0.579971181556196,5187,248,1078
Honolulu County,Honolulu,15003008703,89.1261756144298,2.26611796982166,7099,569,677
Honolulu County,Honolulu,15003008800,89.468270770765,0.337662337662337,8889,445,2089
Honolulu County,Honolulu,15003008906,87.6373537759581,1.25549836218998,3699,158,1018
Honolulu County,Honolulu,15003008907,87.924835889709,0.542807221898661,4405,212,692
Honolulu County,Honolulu,15003008908,87.4939135148959,0.974433188615534,5719,275,1531
Honolulu County,Honolulu,15003008909,87.4349208771377,0.0,3859,248,928
Honolulu County,Honolulu,15003008912,89.078264581014,0.0,2955,143,786
Honolulu County,Honolulu,15003008913,90.1628312389969,0.0,4106,122,1043
Honolulu County,Honolulu,15003008914,89.7059637879416,0.0,5930,507,577
Honolulu County,Honolulu,15003008915,88.004239313535,4.54072738202585,5451,298,696
Honolulu County,Honolulu,15003008917,87.4709932742764,6.04575674618694,4611,264,832
Honolulu County,Honolulu,15003008918,87.7096038714227,5.47392739273928,5269,207,955
Honolulu County,Honolulu,15003008920,87.9087164931332,8.84359217171718,4396,295,616
Honolulu County,Honolulu,15003008921,87.4978631727251,0.898689956331878,2626,169,561
Honolulu County,Honolulu,15003008922,87.9857416151077,1.33355198425713,7442,532,982
Honolulu County,Honolulu,15003008923,88.4364619880936,0.0,4627,290,785
Honolulu County,Honolulu,15003008925,88.2678984286585,0.0822916666666663,7091,350,1171
Honolulu County,Honolulu,15003008926,84.295275587043,41.9655870445344,1654,188,121
Honolulu County,Honolulu,15003008927,86.8524555516169,8.45543859649123,4920,300,316
Honolulu County,Honolulu,15003008928,85.7348521214572,13.4663023679417,3898,209,256
Honolulu County,Honolulu,15003008929,86.9626366600304,4.89645308924484,4331,128,1074
Honolulu County,Honolulu,15003008930,86.2655564534344,4.60463378176383,2207,132,384
Honolulu County,Honolulu,15003009000,88.3091759130055,8.66404442387784,2331,268,16
Honolulu County,Honolulu,15003009200,84.3858256447188,21.4637271937446,7615,206,1651
Honolulu County,Honolulu,15003009300,86.85722552127,6.46550652579241,4533,293,1205
Honolulu County,Honolulu,15003009400,87.5993888114045,5.27619465146865,4990,449,585
Honolulu County,Honolulu,15003009501,88.5329286025426,0.4072984108299,6094,1517,51
Honolulu County,Honolulu,15003009502,88.3192552835957,0.393085106382979,4657,1143,12
Honolulu County,Honolulu,15003009503,87.6735782179382,1.16240409207161,4124,363,1
Honolulu County,Honolulu,15003009504,88.4784117047462,1.72237697307335,1188,178,28
Honolulu County,Honolulu,15003009507,88.3627209622939,21.7378640776699,3436,225,6
Honolulu County,Honolulu,15003009603,87.9259095255224,0.17773261065944,12197,958,1398
Honolulu County,Honolulu,15003009802,88.2133039834353,0.733002626203676,6728,652,683
Honolulu County,Honolulu,15003010303,83.7370071833897,55.193823964497,4016,264,1084
Honolulu County,Honolulu,15003010305,83.9839507121171,38.292489353465,5019,361,960
Honolulu County,Honolulu,15003010306,83.9345132809077,52.5235675486246,5776,206,1280
Honolulu County,Honolulu,15003010503,84.5860633473003,11.7039731393397,1603,62,390
Honolulu County,Honolulu,15003010504,85.8865093417935,0.599019006744329,4427,211,759
Honolulu County,Honolulu,15003010505,84.4761641574503,8.16403903903903,2977,50,978
Honolulu County,Honolulu,15003010507,84.4454889146359,14.0615305067218,5384,212,511
Honolulu County,Honolulu,15003010508,86.3464468040935,3.36057692307692,2520,102,398
Honolulu County,Honolulu,15003010601,85.119269049832,1.81090174966352,3146,180,723
Honolulu County,Honolulu,15003010602,85.162109494512,4.05566293003479,5361,334,1238
Honolulu County,Honolulu,15003010701,85.0001870790384,13.5406554916187,4218,202,801
Honolulu County,Honolulu,15003010702,84.8601065739311,30.6026910857783,3776,199,1264
Honolulu County,Honolulu,15003010801,87.2063089990031,0.64758130636786,3798,488,0
Honolulu County,Honolulu,15003010802,87.718748358304,1.63200744359153,7491,1006,0
Honolulu County,Honolulu,15003010901,86.2620173534994,2.63231064237776,2933,114,560
Honolulu County,Honolulu,15003010903,85.3008987618815,0.0869565217391304,3694,199,596
Honolulu County,Honolulu,15003010904,86.1024257493161,0.0,3319,287,572
Honolulu County,Honolulu,15003010905,86.3433347366776,0.0,2560,183,504
Honolulu County,Honolulu,15003011103,85.1657769365356,3.06346623270951,3713,107,841
Honolulu County,Honolulu,15003011104,86.9371830104391,0.0,4722,32,1019
Honolulu County,Honolulu,15003011105,86.3366599038299,0.0369318181818182,3428,145,564
Honolulu County,Honolulu,15003011106,85.9187775129488,2.94953572870407,6065,493,1249
Honolulu County,Honolulu,15003011201,86.6283444818687,0.0588607594936709,4228,414,928
Honolulu County,Honolulu,15003011202,86.3788206967531,0.990104772991851,1519,44,372
Honolulu County,Honolulu,15003011500,88.0392514913029,0.0,10185,1097,630
Honolulu County,Honolulu,15003940001,85.399301125034,21.1658829414707,4076,215,808
Honolulu County,Honolulu,15003980200,89.3081695543324,0.0039513197407934,570,0,30
Honolulu County,Honolulu,15003980300,89.2141132081674,0.321591213501205,0,0,0
Honolulu County,Honolulu,15003980800,84.1259167101956,59.6423416198877,0,0,0
Honolulu County,Honolulu,15003981000,84.5244370522429,12.1036679112673,0,0,0
Honolulu County,Honolulu,15003981100,86.4498437902932,8.5710550398745,28,0,0
Honolulu County,Honolulu,15003981300,89.5821995748011,0.0,0,0,0
Honolulu County,Honolulu,15003981400,89.965362885442,0.0,4,0,0
Harris County,Houston,48201100000,95.1146058076437,0.139022222222223,6011,42,370
Harris County,Houston,48201210100,95.2543473928613,0.258392675483215,7363,0,133
Harris County,Houston,48201210400,94.4772876592661,3.00149476831091,4422,437,587
Harris County,Houston,48201210500,94.8869625376114,1.1618062088429,5548,562,531
Harris County,Houston,48201210600,94.973633336253,0.368982415681753,5327,197,686
Harris County,Houston,48201210700,94.7424402440713,0.22864019253911,2459,150,293
Harris County,Houston,48201210800,94.9032112031314,1.08331800625345,2466,236,236
Harris County,Houston,48201210900,93.5655963133072,3.03372591006423,1320,53,230
Harris County,Houston,48201211000,93.7781177241464,1.97488038277512,1989,190,270
Harris County,Houston,48201211100,94.4050984881851,0.888762122076442,5322,173,853
Harris County,Houston,48201211200,93.3415431728756,4.16053776196125,2211,40,348
Harris County,Houston,48201211300,94.6272718733996,0.371681415929204,5319,288,529
Harris County,Houston,48201211400,95.0700476930082,0.786481481481481,3890,466,349
Harris County,Houston,48201211500,94.8778674125482,0.885870780236978,6547,415,680
Harris County,Houston,48201211600,94.8450916289303,0.132250580046404,3068,300,303
Harris County,Houston,48201211700,94.5777478607265,1.10822313421493,4142,363,520
Harris County,Houston,48201211900,94.7618116746281,0.0,5398,594,542
Harris County,Houston,48201212300,94.9286925702283,0.421825813221406,4387,303,491
Harris County,Houston,48201212400,94.7404972089067,0.196250829462508,3037,272,515
Harris County,Houston,48201212500,94.5576013719397,2.87478954916758,4005,196,594
Harris County,Houston,48201220100,95.1440288573092,1.56952380952381,2117,97,281
Harris County,Houston,48201220200,94.9858249552286,0.591033851784082,2646,181,338
Harris County,Houston,48201220300,94.8381151807635,2.18252889191026,4437,403,304
Harris County,Houston,48201220400,94.6832732146427,2.24362606232295,4253,328,461
Harris County,Houston,48201220500,95.0197448994101,1.09711726840191,3377,171,976
Harris County,Houston,48201220600,94.5010073886618,1.30468431771894,4083,457,209
Harris County,Houston,48201221000,93.8377470606263,5.10230040595399,4214,480,307
Harris County,Houston,48201221100,94.2877462042681,4.45314222712238,3694,286,346
Harris County,Houston,48201221200,94.52987175055,1.89229517091698,6473,664,508
Harris County,Houston,48201221300,94.4295081884914,1.83623898139079,9917,562,661
Harris County,Houston,48201221400,94.637623757884,0.545791245791246,5991,463,517
